schema_version	run_id	as_of_date	aggregate_id	correlation_status	correlation_basis	source_event_keys_json	correlation_candidates_json	source_systems_json	record_types_json	raw_record_refs_json	advisor_recommendation_ids_json	advisor_recommendation_type_ids_json	service_health_event_ids_json	service_health_tracking_ids_json	technology_or_service	retiring_feature	advisor_problem_descriptions_json	service_health_problem_descriptions_json	advisor_actions_json	service_health_actions_json	retirement_date	retirement_date_quality	retirement_dates_json	retirement_date_sources_json	affected_subscription_ids_json	affected_subscription_names_json	is_global	platforms_json	platforms_subscriptions_json	published_resource_ids_json	normalized_resource_ids_json	impacted_services_json	impacted_regions_json	source_links_json	diagnostic_flags	provenance_json
1	9d3e56c3-43c1-469d-83ea-5f4aa1f36e01	2026-09-23	azure-retirement:v1:01617d2b99097dd3f17317fe9dc933f299f5fc903943c6fb16fd01326f388303	single_source		"[""advisor:/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-aca-sec-rg/providers/microsoft.keyvault/vaults/pagopa-d-aca-kv/providers/microsoft.advisor/recommendations/66c30ac7862bd6d784733aafdb6ec6460964ea6fdd8c61113441932bfbfe070b""]"	[]	"[""azure_advisor""]"	"[""advisor_retirement_recommendation""]"	"[""b0ede4a01b6b652f081f2f5de3b59e45f3e399578cbc7a424f53c3cd9c82f47f""]"	"[""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-aca-sec-rg/providers/microsoft.keyvault/vaults/pagopa-d-aca-kv/providers/Microsoft.Advisor/recommendations/66c30ac7862bd6d784733aafdb6ec6460964ea6fdd8c61113441932bfbfe070b""]"	"[""7ff06874-39e9-41be-9552-fa1ae2a83c88""]"	[]	[]	Key vault	API versions prior to 2026-02-01	"[""Azure Key Vault API versions prior to 2026-02-01 are being retired"",""Transition to API version 2026-02-01. Azure role-based access control (RBAC) will be the default access control model for all newly created vaults. Existing key vaults will continue using their current access control model.""]"	[]	"[""Remediate"",""Transition to API version 2026-02-01""]"	[]	2027-02-27	exact	"[{""date"":""2027-02-27"",""quality"":""exact"",""raw_record_refs"":[""b0ede4a01b6b652f081f2f5de3b59e45f3e399578cbc7a424f53c3cd9c82f47f""],""source_path"":""properties.extendedProperties.retirementDate"",""source_system"":""azure_advisor""}]"	"[""properties.extendedProperties.retirementDate""]"	"[""bbe47ad4-08b3-4925-94c5-1278e5819b86""]"	"[""DEV-pagoPA""]"	false	"[""pagoPA""]"	"{""pagoPA"":[{""subscription_id"":""bbe47ad4-08b3-4925-94c5-1278e5819b86"",""subscription_name"":""DEV-pagoPA""}]}"	"[""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-aca-sec-rg/providers/microsoft.keyvault/vaults/pagopa-d-aca-kv""]"	"[""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-aca-sec-rg/providers/microsoft.keyvault/vaults/pagopa-d-aca-kv""]"	"[""Key vault""]"	[]	"[""https://learn.microsoft.com/azure/key-vault/general/access-control-default?tabs=azure-cli""]"		"{""editorial"":null,""raw_record_refs"":[""b0ede4a01b6b652f081f2f5de3b59e45f3e399578cbc7a424f53c3cd9c82f47f""],""resource_evidence"":[[""bbe47ad4-08b3-4925-94c5-1278e5819b86"",""pagopa-d-aca-kv"",""pagopa-d-aca-sec-rg"",""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-aca-sec-rg/providers/microsoft.keyvault/vaults/pagopa-d-aca-kv"",""""]],""source_event_keys"":[""advisor:/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-aca-sec-rg/providers/microsoft.keyvault/vaults/pagopa-d-aca-kv/providers/microsoft.advisor/recommendations/66c30ac7862bd6d784733aafdb6ec6460964ea6fdd8c61113441932bfbfe070b""],""source_field_provenance"":{""b0ede4a01b6b652f081f2f5de3b59e45f3e399578cbc7a424f53c3cd9c82f47f"":{""actions"":""metadata.actions"",""description"":""metadata.detailedDescription"",""label"":""metadata.label"",""learn_more_link"":""metadata.learnMoreLink"",""potential_benefits"":""metadata.potentialBenefits"",""service_name"":""metadata.resourceMetadata.singular""}}}"
1	9d3e56c3-43c1-469d-83ea-5f4aa1f36e01	2026-09-23	azure-retirement:v1:07c4564a6dc10f0f2f4c82306d7f8e842bc7e0ab50d24e58699b0e267668382e	single_source		"[""advisor:/subscriptions/1ab5e788-3b98-4c63-bd05-de0c7388c853/resourcegroups/azuredurablefunctionstyp/providers/microsoft.storage/storageaccounts/azuredurablefunctionstyp/providers/microsoft.advisor/recommendations/109249e0bde0538540e2d45671e8722b9a3b1a162271974f18a93d35765670d9""]"	[]	"[""azure_advisor""]"	"[""advisor_retirement_recommendation""]"	"[""4a46e4ec1ba57e3d49f675e13f0733251e2466114d633fef8a7fe6b2f97affef""]"	"[""/subscriptions/1ab5e788-3b98-4c63-bd05-de0c7388c853/resourcegroups/azuredurablefunctionstyp/providers/microsoft.storage/storageaccounts/azuredurablefunctionstyp/providers/Microsoft.Advisor/recommendations/109249e0bde0538540e2d45671e8722b9a3b1a162271974f18a93d35765670d9""]"	"[""1d70919c-1a4a-4f79-8300-bb576c291e9d""]"	[]	[]	Storage Account	Legacy Blob and General-Purpose v1 storage accounts	"[""Migrate to general-purpose v2 storage account or specialized alternatives based on workload requirements, such as BlockBlobStorage or FileStorage."",""Upgrade general-purpose v1 storage accounts""]"	[]	"[""Upgrade general-purpose v1 storage accounts""]"	[]	2026-10-13	exact	"[{""date"":""2026-10-13"",""quality"":""exact"",""raw_record_refs"":[""4a46e4ec1ba57e3d49f675e13f0733251e2466114d633fef8a7fe6b2f97affef""],""source_path"":""properties.extendedProperties.retirementDate"",""source_system"":""azure_advisor""}]"	"[""properties.extendedProperties.retirementDate""]"	"[""1ab5e788-3b98-4c63-bd05-de0c7388c853""]"	"[""DEV-SelfCare""]"	false	"[""SelfCare""]"	"{""SelfCare"":[{""subscription_id"":""1ab5e788-3b98-4c63-bd05-de0c7388c853"",""subscription_name"":""DEV-SelfCare""}]}"	"[""/subscriptions/1ab5e788-3b98-4c63-bd05-de0c7388c853/resourcegroups/azuredurablefunctionstyp/providers/microsoft.storage/storageaccounts/azuredurablefunctionstyp""]"	"[""/subscriptions/1ab5e788-3b98-4c63-bd05-de0c7388c853/resourcegroups/azuredurablefunctionstyp/providers/microsoft.storage/storageaccounts/azuredurablefunctionstyp""]"	"[""Storage Account""]"	[]	"[""https://azure.microsoft.com/updates/?id=496964""]"		"{""editorial"":null,""raw_record_refs"":[""4a46e4ec1ba57e3d49f675e13f0733251e2466114d633fef8a7fe6b2f97affef""],""resource_evidence"":[[""1ab5e788-3b98-4c63-bd05-de0c7388c853"",""azuredurablefunctionstyp"",""azuredurablefunctionstyp"",""/subscriptions/1ab5e788-3b98-4c63-bd05-de0c7388c853/resourcegroups/azuredurablefunctionstyp/providers/microsoft.storage/storageaccounts/azuredurablefunctionstyp"",""""]],""source_event_keys"":[""advisor:/subscriptions/1ab5e788-3b98-4c63-bd05-de0c7388c853/resourcegroups/azuredurablefunctionstyp/providers/microsoft.storage/storageaccounts/azuredurablefunctionstyp/providers/microsoft.advisor/recommendations/109249e0bde0538540e2d45671e8722b9a3b1a162271974f18a93d35765670d9""],""source_field_provenance"":{""4a46e4ec1ba57e3d49f675e13f0733251e2466114d633fef8a7fe6b2f97affef"":{""actions"":""metadata.actions"",""description"":""metadata.detailedDescription"",""label"":""metadata.label"",""learn_more_link"":""metadata.learnMoreLink"",""potential_benefits"":""metadata.potentialBenefits"",""service_name"":""metadata.resourceMetadata.singular""}}}"
1	9d3e56c3-43c1-469d-83ea-5f4aa1f36e01	2026-09-23	azure-retirement:v1:096b3364b5414785d2d8110f43d66bdd98edcea22e725f3b1df7eac90de00887	single_source		"[""advisor:/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-nodo-verifyko-cosmos-account/providers/microsoft.advisor/recommendations/1567fe0fbb3a25549b62fc01c7ad71d17696c4cd6a7c7303362a4172c6516709""]"	[]	"[""azure_advisor""]"	"[""advisor_retirement_recommendation""]"	"[""88b53a44c051fd6c532abc9d86a2e022a640e8df94151730a984c05d1d2661f4""]"	"[""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-nodo-verifyko-cosmos-account/providers/Microsoft.Advisor/recommendations/1567fe0fbb3a25549b62fc01c7ad71d17696c4cd6a7c7303362a4172c6516709""]"	"[""51a4e6bd-5a95-4a41-8309-40f5640fdb8b""]"	[]	[]	Cosmos DB account		"[""An Azure Cosmos DB account using an old version of the SDK lacks the latest fixes and improvements. Your Azure Cosmos DB account is using an old version of the SDK. For the latest fixes, performance improvements, and new feature capabilities, upgrade to the latest version."",""Upgrade old Azure Cosmos DB SDK to the latest version""]"	[]	"[""Upgrade your {language} SDK""]"	[]		missing	[]	[]	"[""b9fc9419-6097-45fe-9f74-ba0641c91912""]"	"[""PROD-pagoPA""]"	false	"[""pagoPA""]"	"{""pagoPA"":[{""subscription_id"":""b9fc9419-6097-45fe-9f74-ba0641c91912"",""subscription_name"":""PROD-pagoPA""}]}"	"[""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-nodo-verifyko-cosmos-account""]"	"[""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-nodo-verifyko-cosmos-account""]"	"[""Cosmos DB account""]"	[]	"[""https://docs.microsoft.com/azure/cosmos-db/""]"	missing_retirement_date	"{""editorial"":null,""raw_record_refs"":[""88b53a44c051fd6c532abc9d86a2e022a640e8df94151730a984c05d1d2661f4""],""resource_evidence"":[[""b9fc9419-6097-45fe-9f74-ba0641c91912"",""pagopa-p-weu-nodo-verifyko-cosmos-account"",""pagopa-p-weu-nodo-verifyko-to-datastore-rg"",""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-nodo-verifyko-cosmos-account"",""""]],""source_event_keys"":[""advisor:/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-nodo-verifyko-cosmos-account/providers/microsoft.advisor/recommendations/1567fe0fbb3a25549b62fc01c7ad71d17696c4cd6a7c7303362a4172c6516709""],""source_field_provenance"":{""88b53a44c051fd6c532abc9d86a2e022a640e8df94151730a984c05d1d2661f4"":{""actions"":""metadata.actions"",""description"":""metadata.detailedDescription"",""label"":""metadata.label"",""learn_more_link"":""metadata.learnMoreLink"",""potential_benefits"":""metadata.potentialBenefits"",""service_name"":""metadata.resourceMetadata.singular""}}}"
1	9d3e56c3-43c1-469d-83ea-5f4aa1f36e01	2026-09-23	azure-retirement:v1:0a214b6a4a1574559e187baa0a27d1d7e4a5704cfa8ee83dbf4745f8de3e17ae	single_source		"[""advisor:/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks/providers/microsoft.advisor/recommendations/8edfdd003e127ad0037aab547cc690918e8179677b1f5f6f6fb9287b4c537128""]"	[]	"[""azure_advisor""]"	"[""advisor_retirement_recommendation""]"	"[""d2eeaf50b08b8b8cb9467e6a3d7691ff417320eaf39c28db65305fce04343b0a""]"	"[""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks/providers/Microsoft.Advisor/recommendations/8edfdd003e127ad0037aab547cc690918e8179677b1f5f6f6fb9287b4c537128""]"	"[""00dbcc9d-50d4-44ef-bc21-c15785cddf42""]"	[]	[]	Kubernetes service	Azure Kubernetes Service support for Ubuntu 22.04	"[""Azure Kubernetes Service support for Ubuntu 22.04 is retiring, transition to Ubuntu 24.04+ or a supported alternative."",""Migrate to Ubuntu 24.04 or later versions""]"	[]	"[""Migrate to Ubuntu 24.04 or later versions""]"	[]	2027-06-30	exact	"[{""date"":""2027-06-30"",""quality"":""exact"",""raw_record_refs"":[""d2eeaf50b08b8b8cb9467e6a3d7691ff417320eaf39c28db65305fce04343b0a""],""source_path"":""properties.extendedProperties.retirementDate"",""source_system"":""azure_advisor""}]"	"[""properties.extendedProperties.retirementDate""]"	"[""b9fc9419-6097-45fe-9f74-ba0641c91912""]"	"[""PROD-pagoPA""]"	false	"[""pagoPA""]"	"{""pagoPA"":[{""subscription_id"":""b9fc9419-6097-45fe-9f74-ba0641c91912"",""subscription_name"":""PROD-pagoPA""}]}"	"[""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks""]"	"[""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks""]"	"[""Kubernetes service""]"	[]	"[""https://azure.microsoft.com/updates/?id=557928""]"		"{""editorial"":null,""raw_record_refs"":[""d2eeaf50b08b8b8cb9467e6a3d7691ff417320eaf39c28db65305fce04343b0a""],""resource_evidence"":[[""b9fc9419-6097-45fe-9f74-ba0641c91912"",""pagopa-p-weu-prod-aks"",""pagopa-p-weu-prod-aks-rg"",""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks"",""""]],""source_event_keys"":[""advisor:/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks/providers/microsoft.advisor/recommendations/8edfdd003e127ad0037aab547cc690918e8179677b1f5f6f6fb9287b4c537128""],""source_field_provenance"":{""d2eeaf50b08b8b8cb9467e6a3d7691ff417320eaf39c28db65305fce04343b0a"":{""actions"":""metadata.actions"",""description"":""metadata.detailedDescription"",""label"":""metadata.label"",""learn_more_link"":""metadata.learnMoreLink"",""potential_benefits"":""metadata.potentialBenefits"",""service_name"":""metadata.resourceMetadata.singular""}}}"
1	9d3e56c3-43c1-469d-83ea-5f4aa1f36e01	2026-09-23	azure-retirement:v1:0b7fec2b6a48e0cd81beb317491ddd12682e4b76f8dfaa10d7b3f209d16a6c02	single_source		"[""advisor:/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-pnpg-checkout-fe-rg/providers/microsoft.cdn/profiles/selc-p-weu-pnpg-checkout-cdn-profile/providers/microsoft.advisor/recommendations/7dfbed2f176d814b0dc902f450ee7692ffa62852aa0acc2d6470b98a33ad9d4b""]"	[]	"[""azure_advisor""]"	"[""advisor_retirement_recommendation""]"	"[""5b110d5bd104c6a39fb33816dafaa4120cf371d7ddbfc91e58602caec203ae80""]"	"[""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-pnpg-checkout-fe-rg/providers/microsoft.cdn/profiles/selc-p-weu-pnpg-checkout-cdn-profile/providers/Microsoft.Advisor/recommendations/7dfbed2f176d814b0dc902f450ee7692ffa62852aa0acc2d6470b98a33ad9d4b""]"	"[""52ff3019-62b0-4905-b016-da35fa6bbddc""]"	[]	[]	Front Door Profile	Standard from Microsoft (classic)	"[""Azure CDN Standard from Microsoft (classic) is being retired."",""To avoid service disruptions, you need to migrate to Azure Front Door Standard or Premium""]"	[]	"[""Migrate to Azure Front Door Standard or Premium""]"	[]	2027-09-30	exact	"[{""date"":""2027-09-30"",""quality"":""exact"",""raw_record_refs"":[""5b110d5bd104c6a39fb33816dafaa4120cf371d7ddbfc91e58602caec203ae80""],""source_path"":""properties.extendedProperties.retirementDate"",""source_system"":""azure_advisor""}]"	"[""properties.extendedProperties.retirementDate""]"	"[""813119d7-0943-46ed-8ebe-cebe24f9106c""]"	"[""PROD-SelfCare""]"	false	"[""SelfCare""]"	"{""SelfCare"":[{""subscription_id"":""813119d7-0943-46ed-8ebe-cebe24f9106c"",""subscription_name"":""PROD-SelfCare""}]}"	"[""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-pnpg-checkout-fe-rg/providers/microsoft.cdn/profiles/selc-p-weu-pnpg-checkout-cdn-profile""]"	"[""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-pnpg-checkout-fe-rg/providers/microsoft.cdn/profiles/selc-p-weu-pnpg-checkout-cdn-profile""]"	"[""Front Door Profile""]"	[]	"[""https://azure.microsoft.com/updates?id=Azure-CDN-Standard-from-Microsoft-classic-will-be-retired-on-30-September-2027""]"		"{""editorial"":null,""raw_record_refs"":[""5b110d5bd104c6a39fb33816dafaa4120cf371d7ddbfc91e58602caec203ae80""],""resource_evidence"":[[""813119d7-0943-46ed-8ebe-cebe24f9106c"",""selc-p-weu-pnpg-checkout-cdn-profile"",""selc-p-weu-pnpg-checkout-fe-rg"",""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-pnpg-checkout-fe-rg/providers/microsoft.cdn/profiles/selc-p-weu-pnpg-checkout-cdn-profile"",""""]],""source_event_keys"":[""advisor:/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-pnpg-checkout-fe-rg/providers/microsoft.cdn/profiles/selc-p-weu-pnpg-checkout-cdn-profile/providers/microsoft.advisor/recommendations/7dfbed2f176d814b0dc902f450ee7692ffa62852aa0acc2d6470b98a33ad9d4b""],""source_field_provenance"":{""5b110d5bd104c6a39fb33816dafaa4120cf371d7ddbfc91e58602caec203ae80"":{""actions"":""metadata.actions"",""description"":""metadata.detailedDescription"",""label"":""metadata.label"",""learn_more_link"":""metadata.learnMoreLink"",""potential_benefits"":""metadata.potentialBenefits"",""service_name"":""metadata.resourceMetadata.singular""}}}"
1	9d3e56c3-43c1-469d-83ea-5f4aa1f36e01	2026-09-23	azure-retirement:v1:0baffb99e9b7c6474815f9971eb2f544fac71bf6550909de643011c0c0411ba9	single_source		"[""advisor:/subscriptions/f47d50dc-b874-4e04-9d5c-c27f5053a651/resourcegroups/selc-u-vnet-rg/providers/microsoft.cache/redis/selc-u-weu-pnpg-redis/providers/microsoft.advisor/recommendations/f9b571e635341874c383656f6d634b1ed97b8bc7026e248e00c3e04c5b8a8aae""]"	[]	"[""azure_advisor""]"	"[""advisor_retirement_recommendation""]"	"[""4765f5395e7b268c0b54e4aa54edbc7d87d6303b04a52b44624e54d4238f6b02""]"	"[""/subscriptions/f47d50dc-b874-4e04-9d5c-c27f5053a651/resourcegroups/selc-u-vnet-rg/providers/microsoft.cache/redis/selc-u-weu-pnpg-redis/providers/Microsoft.Advisor/recommendations/f9b571e635341874c383656f6d634b1ed97b8bc7026e248e00c3e04c5b8a8aae""]"	"[""f3aded79-f9ff-4ce4-99e3-2ffcf11161a4""]"	[]	[]	Redis Cache Server	Redis Cache	"[""Migrate to Azure Managed Redis from Azure Cache for Redis"",""To avoid service disruptions, migrate workloads to Azure Managed Redis before the retirement date.""]"	[]	"[""Migrate to Azure Managed Redis from Azure Cache for Redis""]"	[]	2028-09-30	exact	"[{""date"":""2028-09-30"",""quality"":""exact"",""raw_record_refs"":[""4765f5395e7b268c0b54e4aa54edbc7d87d6303b04a52b44624e54d4238f6b02""],""source_path"":""properties.extendedProperties.retirementDate"",""source_system"":""azure_advisor""}]"	"[""properties.extendedProperties.retirementDate""]"	"[""f47d50dc-b874-4e04-9d5c-c27f5053a651""]"	"[""UAT-SelfCare""]"	false	"[""SelfCare""]"	"{""SelfCare"":[{""subscription_id"":""f47d50dc-b874-4e04-9d5c-c27f5053a651"",""subscription_name"":""UAT-SelfCare""}]}"	"[""/subscriptions/f47d50dc-b874-4e04-9d5c-c27f5053a651/resourcegroups/selc-u-vnet-rg/providers/microsoft.cache/redis/selc-u-weu-pnpg-redis""]"	"[""/subscriptions/f47d50dc-b874-4e04-9d5c-c27f5053a651/resourcegroups/selc-u-vnet-rg/providers/microsoft.cache/redis/selc-u-weu-pnpg-redis""]"	"[""Redis Cache Server""]"	[]	"[""https://azure.microsoft.com/updates/?id=499577""]"		"{""editorial"":null,""raw_record_refs"":[""4765f5395e7b268c0b54e4aa54edbc7d87d6303b04a52b44624e54d4238f6b02""],""resource_evidence"":[[""f47d50dc-b874-4e04-9d5c-c27f5053a651"",""selc-u-weu-pnpg-redis"",""selc-u-vnet-rg"",""/subscriptions/f47d50dc-b874-4e04-9d5c-c27f5053a651/resourcegroups/selc-u-vnet-rg/providers/microsoft.cache/redis/selc-u-weu-pnpg-redis"",""""]],""source_event_keys"":[""advisor:/subscriptions/f47d50dc-b874-4e04-9d5c-c27f5053a651/resourcegroups/selc-u-vnet-rg/providers/microsoft.cache/redis/selc-u-weu-pnpg-redis/providers/microsoft.advisor/recommendations/f9b571e635341874c383656f6d634b1ed97b8bc7026e248e00c3e04c5b8a8aae""],""source_field_provenance"":{""4765f5395e7b268c0b54e4aa54edbc7d87d6303b04a52b44624e54d4238f6b02"":{""actions"":""metadata.actions"",""description"":""metadata.detailedDescription"",""label"":""metadata.label"",""learn_more_link"":""metadata.learnMoreLink"",""potential_benefits"":""metadata.potentialBenefits"",""service_name"":""metadata.resourceMetadata.singular""}}}"
1	9d3e56c3-43c1-469d-83ea-5f4aa1f36e01	2026-09-23	azure-retirement:v1:0c249bfc98eb39cc459bd3ab5d7f7863f01697b4d3383e3f321d5431d193e42c	single_source		"[""advisor:/subscriptions/ac17914c-79bf-48fa-831e-1359ef74c1d5/resourcegroups/dvopla-d-itn-dev-aks-rg/providers/microsoft.containerservice/managedclusters/dvopla-d-itn-dev-aks/providers/microsoft.advisor/recommendations/85eb9738003387f743d30fab8c3a6154bc4721db3afb29f0487142c9cbfb4fc2""]"	[]	"[""azure_advisor""]"	"[""advisor_retirement_recommendation""]"	"[""0961a9e596c7c0f168257d88cb1060fbd4bb68dd6f29c215530c7c81dbbab1c6""]"	"[""/subscriptions/ac17914c-79bf-48fa-831e-1359ef74c1d5/resourcegroups/dvopla-d-itn-dev-aks-rg/providers/microsoft.containerservice/managedclusters/dvopla-d-itn-dev-aks/providers/Microsoft.Advisor/recommendations/85eb9738003387f743d30fab8c3a6154bc4721db3afb29f0487142c9cbfb4fc2""]"	"[""b005ecf0-23e2-4279-9ca2-718d1518c9fb""]"	[]	[]	Kubernetes service	Legacy authentication for Container Insights - Azure Monitor	"[""Migrate to Container insights managed identity authentication"",""Migrate to Container insights managed identity authentication before the retirement date to maintain access and retain functionality.""]"	[]	"[""Migrate to managed identity authentication""]"	[]	2026-09-30	exact	"[{""date"":""2026-09-30"",""quality"":""exact"",""raw_record_refs"":[""0961a9e596c7c0f168257d88cb1060fbd4bb68dd6f29c215530c7c81dbbab1c6""],""source_path"":""properties.extendedProperties.retirementDate"",""source_system"":""azure_advisor""}]"	"[""properties.extendedProperties.retirementDate""]"	"[""ac17914c-79bf-48fa-831e-1359ef74c1d5""]"	"[""DevOpsLab""]"	false	"[""Technology""]"	"{""Technology"":[{""subscription_id"":""ac17914c-79bf-48fa-831e-1359ef74c1d5"",""subscription_name"":""DevOpsLab""}]}"	"[""/subscriptions/ac17914c-79bf-48fa-831e-1359ef74c1d5/resourcegroups/dvopla-d-itn-dev-aks-rg/providers/microsoft.containerservice/managedclusters/dvopla-d-itn-dev-aks""]"	"[""/subscriptions/ac17914c-79bf-48fa-831e-1359ef74c1d5/resourcegroups/dvopla-d-itn-dev-aks-rg/providers/microsoft.containerservice/managedclusters/dvopla-d-itn-dev-aks""]"	"[""Kubernetes service""]"	[]	"[""https://azure.microsoft.com/updates/?id=500853""]"		"{""editorial"":null,""raw_record_refs"":[""0961a9e596c7c0f168257d88cb1060fbd4bb68dd6f29c215530c7c81dbbab1c6""],""resource_evidence"":[[""ac17914c-79bf-48fa-831e-1359ef74c1d5"",""dvopla-d-itn-dev-aks"",""dvopla-d-itn-dev-aks-rg"",""/subscriptions/ac17914c-79bf-48fa-831e-1359ef74c1d5/resourcegroups/dvopla-d-itn-dev-aks-rg/providers/microsoft.containerservice/managedclusters/dvopla-d-itn-dev-aks"",""""]],""source_event_keys"":[""advisor:/subscriptions/ac17914c-79bf-48fa-831e-1359ef74c1d5/resourcegroups/dvopla-d-itn-dev-aks-rg/providers/microsoft.containerservice/managedclusters/dvopla-d-itn-dev-aks/providers/microsoft.advisor/recommendations/85eb9738003387f743d30fab8c3a6154bc4721db3afb29f0487142c9cbfb4fc2""],""source_field_provenance"":{""0961a9e596c7c0f168257d88cb1060fbd4bb68dd6f29c215530c7c81dbbab1c6"":{""actions"":""metadata.actions"",""description"":""metadata.detailedDescription"",""label"":""metadata.label"",""learn_more_link"":""metadata.learnMoreLink"",""potential_benefits"":""metadata.potentialBenefits"",""service_name"":""metadata.resourceMetadata.singular""}}}"
